action,info,state,reward,done
[-0.44998294 -0.15009564 -0.21366799 -0.16610974 -0.21597528 -0.17221394],3,"[ 3.56070139e-01  5.86922928e-01  2.65289481e-01  6.77020697e-01
 -7.10764270e-02  6.24870685e-01  1.30202360e-01  7.66506435e-01
  2.28785020e-01  7.38016391e-01  1.12851829e-01  6.24702878e-01
 -4.86442779e-03  4.97401153e-03 -3.17264788e-03 -1.31411691e-03
 -1.02676763e-02  2.31629984e-02 -1.35338200e-03  9.55575984e-03
 -7.11788674e-03  1.03525304e-02 -1.03266096e-02 -4.86721082e-02
 -8.08140293e-04  7.17542037e-03 -1.46568936e-02  3.68890873e-03
  2.23453308e-02 -3.94599520e-02  3.08708899e-02  3.14340758e-01
  2.47631296e-01  2.76122910e-01  2.55448628e-01  3.66447095e-01
  1.30841580e+00  1.26501014e+00  1.26733799e+00]",0.09593410536027659,0
[-0.44995767 -0.15010297 -0.17442134 -0.16788593 -0.19241351 -0.18051347],3,"[ 3.56539933e-01  5.86672333e-01  2.65956040e-01  6.76729071e-01
 -7.14844399e-02  6.24889131e-01  1.29916414e-01  7.66501973e-01
  2.28103993e-01  7.38084472e-01  1.12280987e-01  6.24974288e-01
 -3.60916851e-03  4.65272336e-03 -3.03947814e-03  6.02167580e-03
 -1.59626321e-02  1.51096245e-01 -8.53369527e-04  1.21806145e-02
 -3.21659236e-03  1.59818937e-02 -6.93411150e-03 -3.58344314e-02
 -8.78908558e-04  7.40585707e-03 -1.24962476e-02  7.67147473e-03
  1.64548303e-02 -1.38270508e-01  3.07095005e-02  3.14444773e-01
  2.47640412e-01  2.75758972e-01  2.55441103e-01  3.66272237e-01
  1.30857002e+00  1.26494695e+00  1.26735226e+00]",0.09190128516278677,0
[-0.44999337 -0.15004438 -0.18781784 -0.16717878 -0.17432678 -0.17313549],3,"[ 3.57288043e-01  5.86230751e-01  2.67015938e-01  6.76299674e-01
 -7.19002040e-02  6.24861352e-01  1.29690053e-01  7.66524064e-01
  2.27013278e-01  7.38325325e-01  1.11407973e-01  6.25243112e-01
 -2.69358866e-03  4.47798956e-03 -2.28355968e-04  8.72325112e-03
 -8.73692216e-03  1.05496142e-01  2.26907703e-04  1.02465039e-02
  1.08458710e-03  1.83033974e-02  7.08890837e-04 -6.06198473e-02
  5.27902986e-04  5.14533255e-03 -6.85609086e-03  5.62931961e-03
  8.50158362e-03 -1.20821026e-01  3.05700966e-02  3.14630167e-01
  2.47829894e-01  2.75560858e-01  2.55463336e-01  3.66147648e-01
  1.30870079e+00  1.26485931e+00  1.26731673e+00]",0.09220481347203409,0
[-0.449965   -0.15001792 -0.2170186  -0.17412755 -0.22164443 -0.15193802],3,"[ 3.57524458e-01  5.86061247e-01  2.67421571e-01  6.76161356e-01
 -7.24901772e-02  6.24761136e-01  1.29206077e-01  7.66631911e-01
  2.26488946e-01  7.38443970e-01  1.10953505e-01  6.25373953e-01
 -3.41227314e-03  4.77590793e-03  2.06290094e-03  5.41818001e-03
 -9.49555605e-04 -1.42153269e-02 -5.62254181e-04  8.72533260e-03
  3.18105025e-03  1.18391152e-02  6.01777816e-03 -9.73905154e-02
  1.76639752e-03  5.44883684e-03 -2.12432451e-03 -4.75393878e-03
  6.27233772e-03 -1.22816104e-02  3.04485425e-02  3.14856231e-01
  2.48081952e-01  2.75496852e-01  2.55490963e-01  3.66125381e-01
  1.30881701e+00  1.26476188e+00  1.26723908e+00]",0.09344425645018672,0
[-0.44998148 -0.15004477 -0.1849043  -0.16500446 -0.18395081 -0.16310406],3,"[ 3.57422517e-01  5.86087148e-01  2.67405185e-01  6.76199280e-01
 -7.30885633e-02  6.24641394e-01  1.28668454e-01  7.66763079e-01
  2.26363928e-01  7.38476396e-01  1.10754688e-01  6.25416169e-01
 -2.37151038e-03  4.61775103e-03  1.70640011e-03  9.12306311e-03
 -5.02809445e-03  4.06827848e-02  1.72906242e-03  9.42689324e-03
  4.81254736e-03  1.89873447e-02  1.22340862e-02 -5.06027910e-02
  2.33396556e-03  6.24187387e-03 -8.06356367e-05 -4.57923155e-03
  2.17325907e-03 -6.37735930e-02  3.03080375e-02  3.15090550e-01
  2.48377425e-01  2.75545814e-01  2.55477597e-01  3.66207793e-01
  1.30892766e+00  1.26466100e+00  1.26713498e+00]",0.09300534401482327,0
[-0.4499275  -0.15023383 -0.18852586 -0.2097078  -0.16889766 -0.16499278],3,"[ 3.57863288e-01  5.85789398e-01  2.68115158e-01  6.75942979e-01
 -7.33513167e-02  6.24553087e-01  1.28673762e-01  7.66809030e-01
  2.25503852e-01  7.38722486e-01  1.10013785e-01  6.25566998e-01
 -2.16761712e-03  5.39542584e-03  8.57941003e-04  1.13841354e-02
 -1.17505239e-02  1.27295042e-01  2.11697338e-03  1.22528866e-02
  4.68393450e-03  2.48548240e-02  2.63676449e-05  1.55994673e-02
  1.19687282e-03  8.02360872e-03 -3.48984742e-03  1.80797914e-03
  5.08727760e-03 -1.58004004e-01  3.01757871e-02  3.15349177e-01
  2.48792415e-01  2.75612258e-01  2.55550053e-01  3.66344963e-01
  1.30902962e+00  1.26451751e+00  1.26702086e+00]",0.09246280914849331,0
[-0.44994158 -0.15023696 -0.25891164 -0.16778183 -0.15446088 -0.18022177],3,"[ 3.58504097e-01  5.85394946e-01  2.69062206e-01  6.75568722e-01
 -7.36008235e-02  6.24492698e-01  1.28805103e-01  7.66812255e-01
  2.24583479e-01  7.38952795e-01  1.09227536e-01  6.25763832e-01
 -2.52056346e-03  3.90317799e-03 -1.59938913e-03  6.26908000e-03
 -1.02573503e-02  1.11153687e-01  1.01894064e-03  8.21941114e-03
  1.26838046e-03  2.76915477e-02  1.41327722e-03 -3.24222648e-02
  1.06435415e-03  5.10685641e-03 -5.65820576e-03  1.14846422e-03
  8.71952857e-03 -7.02398040e-02  3.00101435e-02  3.15652131e-01
  2.49192454e-01  2.75603605e-01  2.55715860e-01  3.66524359e-01
  1.30914608e+00  1.26435735e+00  1.26690686e+00]",0.09186999266203252,0
[-0.44993642 -0.15023187 -0.17377797 -0.16766465 -0.17777246 -0.18104848],3,"[ 3.59040131e-01  5.85066837e-01  2.69819688e-01  6.75266108e-01
 -7.40044290e-02  6.24409187e-01  1.28720387e-01  7.66855641e-01
  2.24174432e-01  7.39047451e-01  1.08881600e-01  6.25858998e-01
 -2.12559160e-03  2.68044019e-03  4.92472291e-04  7.73052217e-03
 -6.75607730e-03  1.00767436e-01  1.86536126e-03  5.84195822e-03
  6.61186899e-03  2.26442351e-02  1.58452988e-03 -1.56542004e-02
  1.82510783e-03  2.06132222e-03  2.81513769e-04  1.62349973e-03
 -1.39367622e-03 -7.09702408e-02  2.98365333e-02  3.15984796e-01
  2.49535929e-01  2.75643034e-01  2.55950465e-01  3.66689380e-01
  1.30925898e+00  1.26419973e+00  1.26679741e+00]",0.09552107005090643,0
[-0.4499798  -0.15000635 -0.27548015 -0.18644956 -0.17819348 -0.18619952],3,"[ 3.59468014e-01  5.84792149e-01  2.70414098e-01  6.75038595e-01
 -7.44435770e-02  6.24298645e-01  1.28535453e-01  7.66934152e-01
  2.23928846e-01  7.39121014e-01  1.08714046e-01  6.25889171e-01
 -2.91231890e-03  5.73580680e-05 -1.39560671e-03  1.46441798e-03
 -3.88626821e-03  7.51190293e-02  4.50964164e-04 -4.78050988e-04
  4.89958213e-03  2.18523210e-02  5.01236581e-03 -5.43938603e-02
  1.61219750e-03 -3.17558665e-03  1.15099721e-04  2.30050070e-03
 -1.09135320e-03  2.15801944e-02  2.97003161e-02  3.16318180e-01
  2.49874619e-01  2.75726823e-01  2.56204369e-01  3.66802858e-01
  1.30936004e+00  1.26404324e+00  1.26669031e+00]",0.09855747093322087,0
[-0.44998944 -0.15017301 -0.22558637 -0.16475272 -0.20857087 -0.1600573 ],3,"[ 3.59950391e-01  5.84511745e-01  2.71010454e-01  6.74785203e-01
 -7.47296146e-02  6.24217166e-01  1.28421464e-01  7.66991748e-01
  2.24141458e-01  7.39059425e-01  1.08939701e-01  6.25846559e-01
 -2.94694672e-03 -9.13505412e-04 -2.02943034e-03  3.95844173e-04
 -5.00807806e-03  9.80383651e-02  4.01369303e-04 -1.67209109e-03
  4.18412932e-03  1.57031267e-02  1.03718661e-02 -2.35181194e-02
  1.73630881e-03 -3.85676369e-03  1.18719658e-03  1.35623925e-03
 -2.49656634e-03  3.96776383e-02  2.95312868e-02  3.16585714e-01
  2.50085117e-01  2.75831543e-01  2.56445409e-01  3.66867430e-01
  1.30946892e+00  1.26391184e+00  1.26661438e+00]",0.10193037788377117,0
[-0.44995072 -0.15001643 -0.35159665 -0.15659603 -0.16075328 -0.1919178 ],3,"[ 3.60515492e-01  5.84202918e-01  2.71655855e-01  6.74491384e-01
 -7.50301845e-02  6.24151481e-01  1.28211724e-01  7.67050946e-01
  2.24813771e-01  7.38859601e-01  1.09541991e-01  6.25736215e-01
 -3.84016213e-03 -5.92693771e-03 -6.31758669e-03 -7.89034379e-03
 -3.86450050e-03  1.10543974e-01 -1.55518349e-03 -1.25065443e-02
  1.22356431e-03  7.94110593e-03 -2.16464395e-03 -5.30272840e-02
  1.11488497e-03 -1.24349279e-02  6.53747865e-04  3.72895267e-03
 -2.97332684e-03  1.80486642e-01  2.93062461e-02  3.16821883e-01
  2.50177629e-01  2.75979498e-01  2.56690115e-01  3.66894175e-01
  1.30958838e+00  1.26380491e+00  1.26656099e+00]",0.10452033866875743,0
[-0.44996908 -0.1500237  -0.34305388 -0.17834762 -0.18281576 -0.15343326],3,"[ 3.61303909e-01  5.83813165e-01  2.72413285e-01  6.74101383e-01
 -7.52493971e-02  6.24140195e-01  1.27989015e-01  7.67075849e-01
  2.26511781e-01  7.38344286e-01  1.11098726e-01  6.25457593e-01
 -4.46198926e-03 -1.12272260e-02 -8.37269674e-03 -1.41801146e-02
 -2.17443009e-03  1.46004854e-01 -1.79938692e-03 -2.44715492e-02
 -2.06872893e-03 -6.22211009e-03 -9.36663341e-03  3.55070608e-02
  2.40067830e-04 -2.20659906e-02  1.52387062e-03  1.13665471e-02
 -8.45834439e-03  2.55359530e-01  2.90244407e-02  3.16957837e-01
  2.49943214e-01  2.76119209e-01  2.57115452e-01  3.66813401e-01
  1.30972300e+00  1.26372993e+00  1.26658045e+00]",0.11554547310184507,0
[-0.44998318 -0.15001217 -0.27527404 -0.16623673 -0.18987575 -0.15390596],3,"[ 3.62317503e-01  5.83297549e-01  2.73383955e-01  6.73610577e-01
 -7.49381302e-02  6.24211068e-01  1.28287207e-01  7.66998834e-01
  2.28337993e-01  7.37798554e-01  1.12842718e-01  6.25125248e-01
 -3.83844529e-03 -1.30613879e-02 -8.85030124e-03 -1.43446210e-02
 -1.16106336e-03  1.72325788e-01 -1.79635890e-03 -2.70207152e-02
 -2.68991308e-03 -4.94926985e-03  9.18015027e-04  6.02147096e-02
  3.44948587e-05 -2.45949801e-02  2.32540319e-03  1.45073764e-02
 -1.14252536e-02  2.41493365e-01  2.87864610e-02  3.16937424e-01
  2.49574666e-01  2.76292266e-01  2.57577122e-01  3.66672347e-01
  1.30984460e+00  1.26366521e+00  1.26664990e+00]",0.12068897313625569,0
[-0.44996858 -0.1500062  -0.36775893 -0.18053398 -0.16563642 -0.15332302],3,"[ 3.63315315e-01  5.82788663e-01  2.74307943e-01  6.73137808e-01
 -7.45381933e-02  6.24300220e-01  1.28660311e-01  7.66902743e-01
  2.30257200e-01  7.37217889e-01  1.14687540e-01  6.24770497e-01
 -4.85838007e-03 -1.51152019e-02 -1.01046796e-02 -2.08299015e-02
  3.30184738e-03  1.17608647e-01 -3.73261699e-03 -3.35706836e-02
 -5.96765187e-03 -1.22880700e-02 -1.08251082e-02  4.30194828e-02
 -7.08815646e-04 -2.90289951e-02  7.34295221e-04  1.50373116e-02
 -8.98157387e-03  3.43010998e-01  2.85694187e-02  3.16863521e-01
  2.49142355e-01  2.76446549e-01  2.58069207e-01  3.66512792e-01
  1.30996149e+00  1.26361129e+00  1.26673219e+00]",0.12248615283892747,0
[-0.44997585 -0.1500082  -0.21065244 -0.23422854 -0.220204   -0.15471816],3,"[ 3.64065788e-01  5.82426562e-01  2.74905165e-01  6.72802016e-01
 -7.40470695e-02  6.24411420e-01  1.29092113e-01  7.66787217e-01
  2.32160359e-01  7.36632312e-01  1.16552329e-01  6.24411691e-01
 -3.22327471e-03 -1.01074735e-02 -4.54142952e-03 -1.05781494e-02
  2.19844154e-03  1.08056498e-01  1.05185777e-04 -2.19224175e-02
 -1.70370532e-03 -1.11450767e-02 -6.57280659e-03  1.14487938e-01
 -1.13502861e-04 -2.11684898e-02  1.00779087e-03  1.86717180e-02
 -1.15828590e-02  1.31037350e-01  2.84200807e-02  3.16702512e-01
  2.48648482e-01  2.76478419e-01  2.58552327e-01  3.66286223e-01
  1.31007434e+00  1.26356384e+00  1.26684344e+00]",0.12355489475602122,0
[-0.44990504 -0.1500014  -0.3395986  -0.25215793 -0.16247928 -0.16265634],3,"[ 3.64609474e-01  5.82169407e-01  2.75353401e-01  6.72546815e-01
 -7.35894218e-02  6.24537188e-01  1.29603869e-01  7.66642508e-01
  2.33058721e-01  7.36296900e-01  1.17546116e-01  6.24286327e-01
 -5.08157148e-03 -7.87256926e-03 -8.41065419e-03 -1.79617390e-02
 -3.08691667e-05  4.40765858e-02 -4.21044946e-03 -1.95938162e-02
 -1.17896369e-02  4.08466092e-03 -1.32548271e-02  2.16531668e-02
 -2.43683221e-03 -1.65542389e-02 -1.11324370e-02  1.71155303e-02
  1.03758442e-02  1.92270513e-01  2.83601352e-02  3.16556803e-01
  2.48268718e-01  2.76250513e-01  2.58927047e-01  3.66044798e-01
  1.31018029e+00  1.26351316e+00  1.26694717e+00]",0.11496401328511685,0
[-0.4499411  -0.15005103 -0.32345802 -0.21340327 -0.18580374 -0.15398073],3,"[ 0.36506696  0.58202242  0.27564676  0.67230564 -0.07346597  0.62470748
  0.12982131  0.7664788   0.2343414   0.73575694  0.11882269  0.62420109
 -0.00513697 -0.00785071 -0.01006281 -0.0179901  -0.00441643  0.08657384
 -0.00428801 -0.01858685 -0.0135242   0.00517503 -0.02279936  0.03660758
 -0.00308126 -0.01517141 -0.01408315  0.01893154  0.01354693  0.17430656
  0.02823291  0.3164398   0.24769454  0.27575632  0.25938456  0.3657974
  1.31031673  1.2634967   1.2670808 ]",0.1143102853389637,0
[-0.4499522  -0.15001816 -0.25011528 -0.16426143 -0.15770027 -0.15652508],3,"[ 0.36583843  0.58166967  0.27636201  0.67189782 -0.07325627  0.62488252
  0.13018678  0.76629417  0.23528706  0.73532614  0.11986461  0.62415379
 -0.00349319 -0.00880627 -0.00922857 -0.01121959 -0.00561034  0.16322763
 -0.00234545 -0.01930922 -0.00981311  0.0093134  -0.01626292  0.06319899
 -0.00240891 -0.01721423 -0.0099671   0.0230239   0.00399665  0.10064218
  0.02811428  0.31632068  0.24715812  0.2753201   0.25987812  0.36555115
  1.31044116  1.26347355  1.26721053]",0.11478650746294325,0
[-0.44998246 -0.15000436 -0.24348013 -0.15580425 -0.17728215 -0.16375077],3,"[ 3.66802808e-01  5.81144587e-01  2.77365521e-01  6.71412717e-01
 -7.30291448e-02  6.25003849e-01  1.30589703e-01  7.66148329e-01
  2.35861284e-01  7.35070723e-01  1.20647549e-01  6.24087059e-01
 -3.12131935e-03 -9.39984849e-03 -6.41382969e-03 -9.60323939e-03
  1.37344581e-03  1.24280746e-01 -2.85570664e-03 -2.14099680e-02
 -5.88302063e-03  8.93143164e-03 -3.12735269e-03 -5.86874227e-04
 -1.52730200e-03 -2.04517431e-02 -4.54531380e-03  2.10823439e-02
 -3.94442410e-03  1.25824188e-01  2.80446001e-02  3.16244308e-01
  2.46779282e-01  2.75101881e-01  2.60401884e-01  3.65328189e-01
  1.31053380e+00  1.26342331e+00  1.26730165e+00]",0.11580630788810341,0
[-0.44999748 -0.1500138  -0.19613779 -0.15620285 -0.2138803  -0.15210274],3,"[ 3.67455017e-01  5.80764863e-01  2.78012475e-01  6.71117016e-01
 -7.28919108e-02  6.25036979e-01  1.30781886e-01  7.66101587e-01
  2.36497273e-01  7.34866100e-01  1.21434179e-01  6.23934768e-01
 -2.23476272e-03 -5.95158781e-03 -6.37250577e-04 -2.57115197e-03
  3.63985876e-03  7.85297932e-02  8.41465642e-05 -1.36251865e-02
  1.90434889e-03 -3.49930782e-03  6.01457765e-04  3.80012111e-02
  6.74758564e-04 -1.37872146e-02  3.78955166e-03  1.13721527e-02
 -1.23643237e-02  6.51334108e-02  2.80132520e-02  3.16198598e-01
  2.46554560e-01  2.75088328e-01  2.60806907e-01  3.65157702e-01
  1.31060372e+00  1.26336371e+00  1.26734645e+00]",0.1146797074811855,0
[-0.44997603 -0.1500358  -0.16488516 -0.20529154 -0.20679896 -0.16107616],3,"[ 3.67757893e-01  5.80554576e-01  2.78337577e-01  6.70998293e-01
 -7.26701432e-02  6.25026127e-01  1.31012113e-01  7.66092173e-01
  2.36607394e-01  7.34862871e-01  1.21662371e-01  6.23852361e-01
 -1.79359226e-03 -4.71174092e-04  1.97525877e-03  2.68602132e-03
  2.45654748e-03  2.68380548e-02 -1.83359204e-04 -1.68474140e-03
  3.49171343e-03  9.91553225e-04  5.27265183e-03  1.71654735e-02
  8.74817810e-04 -3.58143326e-03  1.95112341e-03  4.45045488e-03
 -5.45273884e-03 -2.18290327e-02  2.80200208e-02  3.16157091e-01
  2.46562984e-01  2.75171029e-01  2.60957614e-01  3.65065902e-01
  1.31065555e+00  1.26330311e+00  1.26733738e+00]",0.10651152453844957,0
[-0.44998986 -0.15008527 -0.22867413 -0.21640505 -0.16161436 -0.15904242],3,"[ 3.67848440e-01  5.80471175e-01  2.78486605e-01  6.70958979e-01
 -7.26940457e-02  6.25002817e-01  1.31110996e-01  7.66092006e-01
  2.36257921e-01  7.34964625e-01  1.21410913e-01  6.23913925e-01
 -1.39232081e-03  2.61175189e-03  6.07254430e-04  4.35763918e-03
 -3.40690681e-03  3.59850515e-02  3.81909002e-04  4.61986350e-03
  9.22467879e-04  1.50805406e-02 -4.84035636e-03  1.59270356e-02
  3.37908593e-04  3.10900131e-03 -3.97196452e-03  3.58077139e-03
  4.88015612e-03 -7.72325619e-02  2.80173021e-02  3.16221352e-01
  2.46703868e-01  2.75121262e-01  2.61059507e-01  3.65072729e-01
  1.31070893e+00  1.26323937e+00  1.26728554e+00]",0.09887041050930499,0
[-0.44999385 -0.15000287 -0.19774544 -0.25960398 -0.23250207 -0.15739444],3,"[ 3.67943805e-01  5.80405289e-01  2.78685822e-01  6.70880965e-01
 -7.28783941e-02  6.24996027e-01  1.31194745e-01  7.66065692e-01
  2.35517110e-01  7.35121721e-01  1.20797230e-01  6.24128012e-01
 -1.89745896e-03  7.22492978e-03  1.24227437e-03  4.55903746e-03
 -5.80330265e-03 -1.08528726e-02 -1.25054953e-03  1.46108424e-02
 -2.49268879e-03  2.19058657e-02 -6.61280821e-03 -2.28479978e-02
 -6.65517655e-04  1.20490777e-02 -1.14108156e-02  1.29598877e-03
  1.90242185e-02 -1.29403624e-01  2.80005928e-02  3.16367104e-01
  2.46879704e-01  2.74845902e-01  2.61182660e-01  3.65125628e-01
  1.31077568e+00  1.26317028e+00  1.26722508e+00]",0.09371742303336648,0
[-0.44996274 -0.15001824 -0.24661767 -0.22452225 -0.16138217 -0.1807729 ],3,"[ 3.67671752e-01  5.80578266e-01  2.78476075e-01  6.70967537e-01
 -7.34368287e-02  6.24983328e-01  1.30943461e-01  7.66065716e-01
  2.34581941e-01  7.35279664e-01  1.19914696e-01  6.24464246e-01
 -1.67337080e-03  9.12310120e-03 -3.89282352e-04  4.84521192e-03
 -8.45196874e-03 -3.00524810e-02 -1.13877259e-03  1.83509399e-02
 -5.74840833e-03  3.11693424e-02 -1.22036229e-02 -6.02866092e-02
 -1.07380942e-03  1.57368573e-02 -1.66080687e-02  8.41681577e-04
  2.73104087e-02 -1.45700886e-01  2.79768844e-02  3.16598874e-01
  2.47090708e-01  2.74342273e-01  2.61227841e-01  3.65211975e-01
  1.31085946e+00  1.26311091e+00  1.26714914e+00]",0.08626917266445042,0
[-0.44999242 -0.15003663 -0.23466939 -0.1730529  -0.19845769 -0.15708688],3,"[ 3.67696846e-01  5.80576991e-01  2.78656907e-01  6.70879807e-01
 -7.40476875e-02  6.24979443e-01  1.30720635e-01  7.66048139e-01
  2.33524364e-01  7.35457019e-01  1.18952128e-01  6.24835768e-01
 -1.03401402e-03  7.37531882e-03 -1.82120184e-03  6.37919423e-03
 -1.13793787e-02  4.39567519e-02 -5.60758852e-04  1.64553475e-02
 -5.10835145e-03  3.10881509e-02 -9.73799904e-03 -4.77520953e-02
 -5.72759706e-04  1.40079325e-02 -1.47055605e-02  1.48525277e-03
  2.38419866e-02 -1.38627530e-01  2.79115317e-02  3.16875347e-01
  2.47297851e-01  2.73856020e-01  2.61335082e-01  3.65318289e-01
  1.31094633e+00  1.26304159e+00  1.26707806e+00]",0.08647967262063017,True
[-0.44992718 -0.15011269 -0.17190108 -0.27848005 -0.24401297 -0.1582245 ],3,"[ 3.33894356e-01  5.96776532e-01  2.32751583e-01  6.91519364e-01
 -6.19770060e-02  6.24215585e-01  1.51804266e-01  7.63851569e-01
  1.99981521e-01  7.46705218e-01  1.00235174e-01  6.26411701e-01
  1.45303495e-02 -1.47464605e-02  2.15119513e-02 -3.52577057e-02
  6.46942065e-02 -2.34496002e-01  4.78267057e-03 -2.77131784e-02
  1.53629141e-02  1.05152415e-02  3.29222351e-02  2.90041906e-01
 -1.28864909e-03 -3.79895485e-02  1.44212271e-02  6.34345027e-02
 -5.40730893e-02 -3.73092449e-01  4.94035468e-02  3.18332168e-01
  2.54249717e-01  2.61744501e-01  2.74487276e-01  3.64284427e-01
  1.30654754e+00  1.25966563e+00  1.26602163e+00]",0.131486444473689,0
[-0.44999924 -0.15002623 -0.1965571  -0.16962153 -0.21800491 -0.15202138],3,"[ 3.34100726e-01  5.96543939e-01  2.32264747e-01  6.91784013e-01
 -6.04621736e-02  6.24220743e-01  1.53816157e-01  7.63566225e-01
  1.96945046e-01  7.47598071e-01  9.84194703e-02  6.26596665e-01
  1.18449230e-02 -3.68898462e-03  7.09673178e-03 -2.32073650e-02
  3.58403003e-02 -4.65819164e-02  4.48845420e-04 -4.24524602e-03
  8.51709516e-03  1.55459969e-02  6.30162325e-03  1.46575791e-01
 -1.68680253e-03 -1.04136390e-02  2.21635268e-03  2.83574609e-02
 -1.79145525e-02 -2.50825326e-01  5.09919995e-02  3.18759288e-01
  2.54755342e-01  2.61194421e-01  2.75543890e-01  3.63988151e-01
  1.30607195e+00  1.25955843e+00  1.26598011e+00]",0.11406188234151275,0
[-0.44999692 -0.1504735  -0.42855564 -0.15632534 -0.18076116 -0.15780267],3,"[ 0.33310021  0.59709228  0.23054607  0.69236809 -0.06111184  0.62414075
  0.1534624   0.76365107  0.19722863  0.74751563  0.09883694  0.62654012
  0.00135187 -0.01392324 -0.00702711 -0.03414802  0.02710738 -0.30750629
 -0.01161153 -0.02572669 -0.00691229  0.03127314 -0.00826767 -0.20956658
 -0.00551335 -0.02057771 -0.00661938  0.00576815  0.00573945  0.36011986
  0.05170626  0.31945369  0.25487734  0.26073356  0.27630834  0.36402318
  1.30579773  1.25956762  1.26587878]",0.11022999690574786,0
[-0.44998875 -0.15003994 -0.30779082 -0.17570293 -0.264644   -0.15632102],3,"[ 3.32800230e-01  5.97385858e-01  2.29717092e-01  6.92534621e-01
 -6.18213352e-02  6.24153314e-01  1.52898529e-01  7.63696801e-01
  1.99355080e-01  7.46904735e-01  1.00778748e-01  6.26286286e-01
  5.57133781e-03 -1.63744888e-02 -1.43140653e-02 -2.29516341e-02
 -1.08028370e-02  2.00123996e-01 -6.37750352e-03 -2.31166703e-02
 -7.68623086e-03  1.25844883e-02 -8.38293264e-03  2.75098026e-02
 -5.34640184e-03 -2.06959277e-02 -7.03844975e-03  2.07345408e-02
 -2.79197655e-04  1.66285275e-01  5.18769113e-02  3.19953081e-01
  2.54478939e-01  2.60475026e-01  2.77015963e-01  3.63964221e-01
  1.30561683e+00  1.25967391e+00  1.26589450e+00]",0.12103116705932077,0
[-0.4499983  -0.1501314  -0.25608534 -0.15780023 -0.23135915 -0.16043091],3,"[ 0.33478033  0.59646828  0.23189688  0.6916441  -0.06154372  0.62426289
  0.15335567  0.76353799  0.19985701  0.74670168  0.10145507  0.62625925
  0.0063296  -0.01141741 -0.01444657 -0.01406811 -0.02047551  0.3201368
 -0.00558298 -0.01211884 -0.00600249  0.00555282 -0.00704849  0.0152319
 -0.00390534 -0.01102244 -0.00677279  0.0119592   0.0042354   0.10921753
  0.05175706  0.32021565  0.25417847  0.26045865  0.27741017  0.36374523
  1.30546923  1.25982694  1.26597153]",0.11471274694521628,0
[-0.44998407 -0.15005681 -0.15969017 -0.16234526 -0.19204867 -0.15209594],3,"[ 3.36131538e-01  5.95836298e-01  2.33398042e-01  6.91028254e-01
 -6.17222346e-02  6.24280819e-01  1.53182149e-01  7.63543747e-01
  2.00762245e-01  7.46420043e-01  1.02238933e-01  6.26177962e-01
  6.16330985e-03 -4.22018021e-03 -6.55913745e-03 -7.52218151e-03
 -1.03409479e-02  1.36043064e-01 -3.95646390e-03 -1.62735293e-03
 -6.52779697e-05  2.53239454e-03 -5.97468856e-04 -4.82869360e-02
 -1.46379576e-03 -5.87240616e-04 -1.02511854e-03 -6.22050721e-03
  2.97061749e-03  1.28145540e-01  5.15306582e-02  3.20507072e-01
  2.54014952e-01  2.60606346e-01  2.77560251e-01  3.63665214e-01
  1.30534483e+00  1.26000008e+00  1.26598306e+00]",0.1061862434141526,0
[-0.4499964  -0.15002957 -0.30720305 -0.16216671 -0.302001   -0.15247297],3,"[ 3.36701183e-01  5.95589685e-01  2.34042118e-01  6.90745631e-01
 -6.23429177e-02  6.24213312e-01  1.52392435e-01  7.63706519e-01
  2.02056527e-01  7.46073365e-01  1.03147947e-01  6.26025715e-01
  5.16208947e-03 -9.29103047e-04 -7.77783804e-03 -1.33526391e-03
 -3.21412425e-03  1.34621752e-02 -5.76605379e-03  4.54043149e-03
 -5.81975153e-04 -6.39156375e-03 -6.99290611e-04 -1.74335805e-01
 -4.25257937e-04  5.86363139e-03 -2.16936551e-03 -1.99064115e-02
  1.18624994e-02  2.18493363e-01  5.12249960e-02  3.20818371e-01
  2.53979015e-01  2.60901821e-01  2.77450290e-01  3.63699561e-01
  1.30523209e+00  1.26019953e+00  1.26593881e+00]",0.0992392863128536,True
[-0.44999436 -0.15000314 -0.2360737  -0.17405796 -0.2125368  -0.20315258],3,"[ 0.31572562  0.60317245  0.20151405  0.70419629 -0.04598512  0.6221549
  0.1664303   0.76361613  0.19603102  0.75162224  0.10289765  0.62132755
  0.04064401 -0.06911556  0.01261089 -0.0796327   0.09807622 -0.25033908
  0.00967915 -0.06229954  0.02281108 -0.06433133  0.04483905  0.31150599
  0.00551933 -0.06657444  0.03958677  0.05113211 -0.09108097  0.14391444
  0.07392773  0.32377671  0.25980057  0.26827704  0.27692701  0.36321451
  1.29458445  1.26342584  1.2651748 ]",0.1682354921763263,0
