"action","info","state","reward","done"
"[[0, -0.5, 0, 0, 0, 0], [0, 0.5, 0, 0, 0, 0]]",3,"[ 0.37823294 -0.54885542  0.73430854 -0.12840771  0.41998949 -0.63055415
  0.64222677  0.11642621  0.25539008 -0.61323124  0.74747376 -0.00251517
  0.35035491  0.16525253  0.07613161  0.4098683   0.45760183 -1.42440898
  0.26569122  0.13395322 -0.01383476  0.18535666 -0.23561796 -1.82750771
  0.21862441  0.10232744  0.10546395 -0.20184548  0.11139707 -2.35745779
  0.20897445  0.2503373   0.10086054  0.19525617  0.250308    0.14617773
  1.29300619  1.28077949  1.30653402]",-0.2129198114719582,False
"[[-0.5, 0, 0, 0, 0, 0], [0.5, 0, 0, 0, 0, 0]]",3,"[ 0.40003321 -0.54364606  0.72941286 -0.11126214  0.44119367 -0.61590292
  0.63628764  0.14542965  0.28328599 -0.59819792  0.74912079  0.02695085
  0.34207126  0.16102828  0.08406993  0.40106102  0.46426172 -1.84251581
  0.24637591  0.12128948 -0.00424368  0.20542546 -0.19202917 -1.72824438
  0.22180295  0.09346012  0.12625679 -0.26881006  0.10207442 -1.81936623
  0.20984781  0.25341481  0.10418365  0.19707842  0.25329566  0.14988638
  1.29260612  1.28015527  1.30517899]",-0.20009667876042397,False
"[[0, 0, -0.5, 0, 0, 0], [0, 0, 0.5, 0, 0, 0]]",3,"[ 0.42828658 -0.53244982  0.72507617 -0.08562906  0.45733589 -0.60360294
  0.63058513  0.16991106  0.30468597 -0.58483466  0.75018335  0.04857802
  0.34098236  0.16141432  0.05589101  0.37351935  0.49543636 -1.73006513
  0.24963419  0.12582582 -0.02190182  0.20319625 -0.21134296 -1.59783634
  0.22584219  0.09858527  0.1039671  -0.23867347  0.12030449 -1.77948752
  0.21176785  0.25693556  0.10721756  0.20011049  0.2566749   0.15479222
  1.29202309  1.27916781  1.30368482]",-0.20017108983541215,False
"[[0, -0.5, 0, 0, 0, 0], [0, 0.5, 0, 0, 0, 0]]",3,"[ 0.4552103  -0.52195743  0.71875473 -0.06112011  0.47048018 -0.59255955
  0.62501734  0.1920284   0.32864742 -0.5692075   0.749901    0.0751145
  0.33482707  0.17013363  0.03130475  0.46392878  0.51781381 -1.847379
  0.24508001  0.13394304 -0.04258207  0.23260171 -0.22495403 -1.33843089
  0.21082794  0.10657409  0.09750079 -0.22809812  0.07850782 -2.02023802
  0.21483083  0.25873804  0.11166549  0.20366908  0.26077152  0.15976205
  1.29113349  1.27826022  1.30212214]",-0.19558037842050896,False
"[[0, 0, -0.5, 0, 0, 0], [0, 0, 0.5, 0, 0, 0]]",3,"[ 0.48385314 -0.50904338  0.71105716 -0.03403961  0.48331436 -0.58068848
  0.61894935  0.21473199  0.35158249 -0.55303358  0.74862971  0.10048472
  0.3573032   0.17773936  0.00467121  0.43239493  0.55292645 -1.85646141
  0.25656881  0.13694038 -0.06641943  0.21084602 -0.25368881 -1.59815032
  0.23596989  0.11403997  0.08070762 -0.24395019  0.10504335 -1.97885446
  0.21844409  0.26081313  0.11582924  0.20772593  0.26513296  0.16466751
  1.29011435  1.27722271  1.30057823]",-0.21049373485261685,1
"[[-0.5, 0, 0, 0, 0, 0], [0.5, 0, 0, 0, 0, 0]]",3,"[ 0.72729574 -0.27259907  0.52592783  0.34659856  0.63333665 -0.3099199
  0.50633438  0.49644722  0.57130545 -0.26597691  0.66919916  0.39374973
  0.25348347  0.20490401 -0.00902653  0.34593403  0.05854748 -1.63974
  0.18567984  0.12679398  0.01455015 -0.01297422 -0.3913996  -1.59760996
  0.2622768   0.20342367  0.10012416 -0.36511303 -0.17802444 -1.3453297
  0.20803467  0.19280135  0.17513351  0.24294642  0.19598815  0.1498645
  1.2881117   1.29419394  1.29883865]",-0.19163264387674944,False
"[[0, 0, 0, 0, -0.5, 0], [0, 0, 0, 0, 0.5, 0]]",3,"[ 0.73482972 -0.25048923  0.51048755  0.36970648  0.63690808 -0.29030602
  0.49784447  0.51207558  0.57869971 -0.24392195  0.66218949  0.40879555
  0.25638534  0.19993498 -0.01876687  0.34111158  0.06985491 -1.68441883
  0.16157392  0.11212321  0.05752816  0.1105004  -0.36531137 -0.99621276
  0.26665594  0.20293947  0.0985397  -0.34531416 -0.19151714 -1.5278805
  0.20932738  0.19008048  0.17959942  0.24613249  0.19263521  0.15009153
  1.28766448  1.29418344  1.29891351]",-0.18457116917472616,False
"[[0, 0, 0, 0, -0.5, 0], [0, 0, 0, 0, 0.5, 0]]",3,"[ 0.74148875 -0.22833675  0.49432957  0.39203959  0.639594   -0.27080386
  0.48731341  0.52925459  0.58581728 -0.22044878  0.65372117  0.42528706
  0.2546017   0.19806302 -0.03929743  0.32400257  0.07241034 -1.94183448
  0.1724504   0.12807858  0.02908747  0.1799084  -0.35143219 -1.24484583
  0.2710128   0.20110929  0.07984301 -0.34901498 -0.19561075 -1.36092196
  0.21199795  0.1904315   0.18470081  0.24952024  0.18996605  0.15264118
  1.28694841  1.29389531  1.29823305]",-0.18774054669419787,False
"[[-0.5, 0, 0, 0, 0, 0], [0.5, 0, 0, 0, 0, 0]]",3,"[ 0.74577948 -0.21065948  0.47984478  0.41132048  0.64050843 -0.25234251
  0.47633822  0.54696811  0.59287965 -0.19619924  0.64389881  0.44203383
  0.25971884  0.19588601 -0.05899773  0.36694617  0.07655547 -1.42031572
  0.1725034   0.12531258  0.00576354  0.28848636 -0.3682374  -1.38222563
  0.27510878  0.20797374  0.04883204 -0.33543316 -0.1853001  -1.60817823
  0.21340586  0.19251376  0.19018051  0.25291777  0.18990637  0.1568514
  1.28635449  1.29311982  1.29723253]",-0.187591301023609,False
"[[-0.5, 0, 0, 0, 0, 0], [0.5, 0, 0, 0, 0, 0]]",3,"[ 0.74900528 -0.19350936  0.46528359  0.43018181  0.64035044 -0.23252837
  0.46367086  0.56647259  0.59961204 -0.17200375  0.63354033  0.45771909
  0.26616783  0.20133448 -0.08616436  0.39266891  0.06985218 -1.39301337
  0.17659224  0.13214544 -0.0360264   0.35009896 -0.40799176 -1.56880902
  0.28407131  0.21680332  0.01595185 -0.35634708 -0.18194621 -1.57428648
  0.21376373  0.19599132  0.19572215  0.25621585  0.19195777  0.16228429
  1.28593995  1.29200357  1.29588851]",-0.19515559043391834,1
