0,1,2,3,4,5,6,7,8
0.999,0.6384942,-0.32043284,-0.999,0.20540272,-0.16536005,-0.25784364,-0.026496788,0.033264544
0.999,0.58381784,-0.29706636,-0.999,0.2723434,-0.21117873,-0.42530316,-0.05162921,-0.05264129
0.999,0.56913286,-0.40453532,-0.999,0.21365674,-0.14972878,-0.42511234,-0.02078171,0.04527977
0.999,0.4091863,-0.5475888,-0.999,0.2770026,-0.08381998,-0.47223255,-0.0019784109,-0.051681798
0.999,0.29456,-0.6570049,-0.999,0.18039271,0.004712488,-0.45268852,-0.024479082,-0.042612296
0.999,0.24013549,-0.8579563,-0.999,0.1429551,0.0915613,-0.3725754,0.048785247,-0.05271829
0.999,0.16172653,-0.9357929,-0.999,0.107902884,-0.051602885,-0.46420595,-0.04284918,0.0010855426
0.999,0.06843023,-0.9101036,-0.88585734,0.1234247,0.03593469,-0.34878954,0.00487466,0.012560099
0.999,0.052467555,-0.9950148,-0.5436565,0.21135768,0.13816483,-0.47234765,0.00071507733,-0.05551819
0.999,-0.07206243,-0.999,-0.39539322,0.10967518,0.15837534,-0.4695862,-0.024744458,0.055494864
0.8260263,-0.23534381,-0.999,-0.3285083,0.14058419,0.19079612,-0.44540495,0.029175138,-0.02300968
0.34071684,-0.21308167,-0.999,-0.15831718,0.18251555,0.29645893,-0.45041388,0.0005330809,0.017613374
-0.03477241,-0.30425045,-0.999,-0.21334232,0.059113976,0.21563229,-0.38669333,-0.041465014,0.0291053
-0.34606245,-0.22287019,-0.999,0.059322737,0.16208024,0.33692017,-0.38367248,-0.04881414,0.06117407
-0.5025222,-0.2792769,-0.94099355,0.0050684107,0.27998662,0.3663259,-0.3669543,-0.008836458,0.043329377
-0.63476604,-0.20787422,-0.716443,0.09488992,0.2993403,0.41098946,-0.38483664,-0.023357682,0.058860455
-0.6189538,-0.07950246,-0.6696034,0.19016542,0.5286749,0.45264506,-0.43439922,0.05295305,-0.039148957
-0.7356271,-0.032987885,-0.519974,0.31832623,0.73252326,0.46044403,-0.5266589,0.044706654,-0.026573554
-0.719644,0.11297739,-0.36774194,0.23026979,0.71925044,0.47623774,-0.66902554,0.0022967034,-0.040182967
-0.8412458,0.16994835,-0.25881934,0.37394795,0.7577448,0.37905037,-0.57551616,0.028652497,-0.019962983
-0.72517675,0.23434693,-0.18322705,0.48656386,0.6843037,0.28376853,-0.5686692,0.041508682,-0.0034104576
-0.7753662,0.3433588,-0.18389787,0.4204657,0.6076697,0.2825266,-0.4605884,-0.004878065,0.03640529
-0.7218403,0.24434897,-0.07507351,0.46053413,0.4821851,0.18542765,-0.37056914,-0.04671137,-0.04253776
-0.62825215,0.33472115,-0.09610529,0.5241383,0.40968388,0.13091168,-0.27854338,0.020371897,0.04029212
-0.5813007,0.3537805,-0.076711275,0.40769222,0.34708655,0.12967597,-0.16428393,0.043462966,-0.018628495
-0.48254147,0.28598258,-0.027209561,0.4487952,0.24949965,0.079550624,-0.004702334,0.03788772,0.04057899
-0.50809324,0.31790617,-0.043490242,0.46612358,0.24723832,0.09742621,0.048564542,-0.0021247033,-0.05117599
-0.483603,0.30553368,0.07249666,0.42146143,0.16321975,0.14362569,0.07126187,-0.010428071,0.008864297
-0.42654032,0.26681247,-0.013680504,0.4919126,0.2749681,0.08531158,0.060303506,-0.0628558,-0.069342814
-0.34785405,0.20470308,-0.045238607,0.28863215,0.28454754,0.087802134,0.018405916,-0.12682351,-0.122734785
-0.20251368,0.061745245,-0.039249834,0.32552573,0.36448956,0.09496769,-0.12895004,-0.22536741,-0.24074544
-0.19859678,0.068741694,-0.04858001,0.31738988,0.42919225,0.025747847,-0.16164725,-0.26190674,-0.16649869
-0.03686207,0.1416726,-0.11503004,0.31436738,0.36847895,0.024634484,-0.14574267,-0.2394209,-0.106903
0.06983842,0.09206363,-0.18552364,0.28611195,0.33505493,0.045094118,-0.26081446,-0.29356804,-0.107434124
0.18437551,0.07938176,-0.2130136,0.31413478,0.34360278,0.015819347,-0.18944526,-0.2448499,-0.12149004
0.18484537,0.04207896,-0.1672434,0.3383894,0.39944923,0.06940095,-0.24110039,-0.3000443,-0.09157775
0.27358234,0.11688161,-0.25935814,0.30597648,0.2989469,0.09479422,-0.22353677,-0.25997654,-0.054112926
0.25808513,0.027419781,-0.24585211,0.4776882,0.31859502,0.13864864,-0.2579022,-0.29991797,-0.044090718
0.30703518,0.087762035,-0.2985253,0.5252393,0.3174833,0.27458236,-0.22101247,-0.2310445,-0.03996207
0.37287298,0.019033292,-0.32783723,0.6050606,0.32657063,0.34096164,-0.13172902,-0.23045081,-0.032047015
0.41898537,0.045695752,-0.23927571,0.6676542,0.4090265,0.4181669,-0.26963595,-0.25586182,-0.00696132
0.351522,-0.0155233005,-0.20144585,0.52844214,0.5450395,0.69061714,-0.20588653,-0.20968212,-0.060536247
0.55118906,0.011065133,-0.18734564,0.5522985,0.668318,0.71325743,-0.23631719,-0.19202127,-0.011425526
0.59476095,-0.04598294,-0.30845833,0.37709284,0.7502309,0.9380691,-0.36640617,-0.21947823,0.017082492
0.7344052,-0.0466098,-0.21086474,0.05167777,0.999,0.999,-0.47749075,-0.06287793,0.13937832
0.8393015,-0.17011325,-0.3378182,-0.3188419,0.8472831,0.999,-0.4681196,-0.07088549,0.12264024
0.820383,0.00034452067,-0.2533951,-0.7977316,-0.034598343,0.4603312,0.0118901,-0.015579815,0.16249983
0.8414355,0.004976251,-0.22930092,-0.999,-0.77378386,0.20082377,0.4486393,-0.057406418,0.098124534
0.756288,-0.05211142,-0.32961652,-0.999,-0.999,-0.040626682,0.6460529,0.02290102,0.020520886
0.6645889,-0.06346853,-0.4835733,-0.999,-0.999,-0.10181463,0.73348314,0.0028148943,0.018292714
0.55704063,-0.0588254,-0.5251264,-0.999,-0.999,-0.1507239,0.615448,0.049584214,0.013873366
0.33902636,-0.022796022,-0.64649606,-0.8789917,-0.999,-0.21694347,0.57481295,3.135024e-05,-0.015504397
0.26078883,-0.091446415,-0.64239705,-0.6662855,-0.999,-0.21156129,0.5186614,-0.04588442,0.0055808234
0.07418394,-0.08712353,-0.7504841,-0.3718398,-0.999,-0.1927789,0.2799792,-0.0571966,-0.033241924
-0.08254388,-0.08602014,-0.6321897,-0.25375775,-0.7523385,-0.13086697,0.045087952,-0.0077560213,0.04253167
-0.20441425,0.055053394,-0.6691008,-0.13407229,-0.41574737,0.0626025,-0.09424246,0.05576417,-0.053957634
-0.43704495,-0.008819931,-0.667969,-0.1330748,-0.1213939,0.23721844,-0.16570283,-0.06168781,0.053613976
-0.54244137,0.09290273,-0.5413091,-0.07949555,0.11664568,0.29553333,-0.33132294,0.014521516,-0.016604757
-0.6277431,0.12854643,-0.48974466,-0.030031854,0.2395724,0.464874,-0.39102536,-0.054602817,-0.041043583
-0.65645766,0.3264039,-0.57831055,0.061750125,0.2894926,0.44188344,-0.41399053,0.0061128945,0.029748963
-0.8503416,0.46000928,-0.42611843,0.083137065,0.30878064,0.48727828,-0.42169693,0.040178675,0.011477449
-0.7524764,0.5530619,-0.33065894,0.10907576,0.39552122,0.50620866,-0.30190274,-0.05394324,-0.015016333
-0.7678475,0.49651596,-0.28769067,0.18208224,0.37686408,0.4006191,-0.18921651,0.059509404,-0.033903714
-0.80010813,0.63011026,-0.22492138,0.33419743,0.25851196,0.41438732,-0.18959768,0.05637664,0.06233472
-0.8820683,0.5461313,-0.16892396,0.41691092,0.2371355,0.33055696,-0.06626682,-0.008201667,0.028006576
-0.8319584,0.54690695,0.028001495,0.49967906,0.3071401,0.22949886,0.0079609975,0.040222853,0.032825753
-0.8453726,0.52633893,0.033306904,0.5638939,0.1893799,0.20269126,0.12467841,0.052955743,0.016367119
-0.8137403,0.52814364,0.077105835,0.65540045,0.16314407,0.12505727,0.15772726,-0.0029443686,0.005375535
-0.79631156,0.44100553,0.07283459,0.62666976,0.21448034,0.10124692,0.19703084,0.023144703,-0.02081354
-0.6672419,0.37326434,0.13374951,0.5004465,0.12196899,0.093998566,0.1278545,-0.05302511,-0.020199588
-0.5550659,0.3867618,0.025131175,0.56541044,0.16801132,0.17348365,0.17091937,-0.08426636,-0.040462013
-0.5897232,0.34769788,0.09356578,0.45055202,0.2379682,0.11924882,0.10068806,-0.05013518,-0.1554811
-0.48516652,0.41873083,0.1072592,0.37617952,0.12722944,0.16138454,0.102445826,-0.219833,-0.16364205
-0.46587777,0.3971008,0.01974379,0.28858644,0.16149561,0.031822316,0.07543546,-0.13577303,-0.16893898
-0.52064794,0.3314763,0.050007164,0.15117793,0.22063474,0.15870582,0.030489232,-0.1337263,-0.1648393
-0.62456566,0.383556,0.04709153,0.1981437,0.08457534,0.06292564,0.0020220836,-0.16300209,-0.11618439
-0.7420269,0.31616125,0.1902999,0.20995808,0.09437712,-0.026800485,-0.09838444,-0.17480634,-0.065957874
-0.8144034,0.3672119,0.18535776,0.24071348,-0.079530284,-0.060766846,-0.0024667308,-0.21239164,-0.11511186
-0.8101653,0.26050293,0.12622711,0.35014436,-0.057419285,-0.20204149,0.032047547,-0.19525203,-0.08561582
-0.87002605,0.31777242,0.088124245,0.30568272,-0.10341938,-0.27256358,-0.06283815,-0.17544031,-0.08740448
-0.82481056,0.3964726,0.11509807,0.322902,-0.13933642,-0.30498105,-0.0045657847,-0.19341569,-0.16295041
-0.8953246,0.26470086,0.0064105378,0.5052121,-0.05222876,-0.38961357,0.060658995,-0.17496598,-0.12658325
-0.7551999,0.2181932,0.048572976,0.47317472,-0.026724592,-0.3084619,0.0705005,-0.13106805,-0.13197161
-0.6386786,0.32307804,-0.08845798,0.47216165,-0.060277794,-0.33127087,-0.021354835,-0.12836164,-0.08477838
-0.56180394,0.256197,-0.027186126,0.3444156,0.1318463,-0.30149993,-0.057955552,-0.15882872,-0.084751934
-0.43630725,0.26406932,-0.17235313,0.3211854,0.17027596,-0.40554637,-0.03361949,-0.22580738,-0.08874018
-0.26321882,0.30472937,-0.08135538,0.2445012,0.2965968,-0.26005083,-0.088837676,-0.14432135,-0.16872224
-0.2587168,0.30589488,-0.26711595,0.13890761,0.32441396,-0.19044946,-0.025719447,-0.19400583,-0.16885811
-0.12308493,0.20881136,-0.24818587,0.00984239,0.3891691,0.013521218,-0.06757367,0.054039475,0.027122164
-0.05931818,-0.042979516,-0.21368048,0.040676437,-0.14849995,0.0006932876,-0.022573605,0.00012774573,-0.004994802
-0.12346513,-0.052399106,-0.19158253,0.007721581,-0.08305148,0.13410084,0.018176192,-0.016140096,0.003669725
-0.24565391,0.006292599,-0.23503499,0.05219655,-0.11829697,0.120979734,0.03868007,0.037818585,-0.03628766
-0.20966291,0.03374285,-0.17834844,-0.023981448,-0.08083887,0.111465916,0.074020706,-0.04187151,0.050099842
-0.32647943,0.048924483,-0.11691094,0.046424232,-0.122445755,0.16880506,0.07146942,-0.031027751,-0.0004967179
-0.34997022,0.06254785,-0.11422055,0.02386762,-0.11977753,0.22940275,0.13008891,0.0415085,-0.015710281
-0.61591905,-0.0011252246,-0.08717893,0.15610518,-0.17108619,0.48442435,0.10931836,-0.013452675,0.0358356
-0.70441836,-0.060360793,-0.055741064,0.22507446,-0.16848196,0.5801124,0.2795426,-0.040992573,-0.041037187
-0.85319996,0.018732745,-0.14192827,0.2110783,-0.1777616,0.6308152,0.30701256,0.028081981,-0.058674596
-0.8558556,-0.01500652,-0.061206453,0.29517815,-0.37375444,0.6485732,0.35570264,-0.014821633,0.013824507
-0.95092154,-0.00916225,-0.12168774,0.44161016,-0.38584673,0.6272052,0.38760906,0.043538988,-0.054642044
-0.999,-0.008719904,-0.18158351,0.50837535,-0.4379792,0.4570411,0.4252365,-0.009028842,-0.059040233
-0.999,0.004687458,-0.25089136,0.5978086,-0.5060769,0.41046193,0.52038604,0.051875208,0.014927242
-0.999,-0.018968755,-0.25509396,0.49120077,-0.49243647,0.3244723,0.5534639,0.0016066082,-0.015442615
-0.999,-0.010721184,-0.22155583,0.566982,-0.5254233,0.23253642,0.52869564,-0.02457036,0.026014896
-0.999,-0.0027455864,-0.16776638,0.6402202,-0.591439,0.11737448,0.42721257,0.04374622,0.042047735
-0.999,-0.025056064,-0.23354779,0.62594116,-0.5059365,0.11159833,0.5301479,-0.017531553,0.053255808
-0.999,-0.05004965,-0.25977603,0.73559326,-0.47725764,0.12407016,0.434747,0.018758802,0.041392628
-0.999,-0.07744209,-0.19955938,0.7019237,-0.41969034,0.06701893,0.3299132,-0.005800118,0.04020979
-0.999,0.008317902,-0.2429793,0.7679423,-0.41423255,0.006298336,0.39360824,0.019121962,-0.037837803
-0.999,-0.04917858,-0.23343702,0.7784663,-0.4056395,-0.08928936,0.18845733,0.032658942,0.054107327
-0.999,0.010951751,-0.23914857,0.87109876,-0.22061802,-0.06554697,0.19398324,0.0012751992,0.051001057
-0.999,-0.07752271,-0.21470062,0.7641537,-0.050217446,-0.067862585,0.006524819,0.059008237,0.03042659
-0.999,-0.038970802,-0.25295028,0.7887913,-0.09492635,-0.14447539,-0.06435356,0.042663552,0.058018703
-0.97520685,0.037008192,-0.19541605,0.81316626,0.07344376,-0.2502837,-0.2047457,0.051627103,0.015447101
-0.71230847,-0.033698823,-0.21811116,0.62908536,0.05501664,-0.090734825,-0.09134599,-0.027159076,-0.05990717
-0.48217466,0.028227475,-0.17184445,0.5258807,-0.015944056,-0.18662654,-0.066303484,-0.18258612,-0.19307297
-0.27647766,-0.036376875,-0.15833567,0.32786676,-0.06883153,-0.08879429,-0.06317863,-0.22872889,-0.18733543
-0.09760585,0.055022504,-0.17806788,0.03235657,0.02450873,-0.13691372,0.030600242,-0.13540143,-0.13100183
0.21154006,0.046758525,-0.20994943,-0.26540494,-0.0026177017,-0.007076946,0.120406225,-0.05185359,-0.1676105
0.4772445,-0.03787588,-0.11926211,-0.5021352,0.08051753,0.0120910285,0.24468625,-0.11934705,-0.121567085
0.7095455,0.08791236,-0.13661005,-0.6783408,0.07959265,0.10948653,0.233101,-0.061729524,-0.14704964
0.89911723,0.09065977,-0.09216985,-0.72189987,0.0790326,0.08632246,0.12553768,-0.12655538,-0.15205796
0.942855,0.09331044,-0.11712668,-0.74874043,0.17569402,-0.0025520471,-0.027930873,-0.15493266,-0.21357402
0.9628529,0.13784267,-0.06699411,-0.5666431,0.26561612,-0.0547721,-0.12770914,-0.15701452,-0.21288505
0.9484773,0.21275422,0.0021613208,-0.42189503,0.23680046,-0.18905751,-0.22823985,-0.14922331,-0.19982928
0.9184411,0.19441974,-0.16303594,-0.27719787,0.40760112,-0.123311535,-0.36146262,-0.11593154,-0.18357787
0.9975145,0.088311315,-0.11193846,-0.04844558,0.5183187,-0.11565762,-0.36927828,-0.12623759,-0.14497946
0.91203177,0.10518301,-0.13990727,0.034691688,0.41203976,-0.07554898,-0.30879983,-0.12191326,-0.06479596
0.7753633,0.07613746,-0.20246394,0.16846773,0.4340287,-0.037375763,-0.28572306,-0.23443958,-0.05136461
0.64443666,0.0050544897,-0.1996381,0.29933354,0.43213758,-0.008563126,-0.3216303,-0.21563895,-0.09031923
0.53160465,-0.0439899,-0.21042132,0.19657996,0.3772135,0.009548974,-0.31390953,-0.22918504,-0.091019675
0.4721465,0.0033912628,-0.17382875,0.21996741,0.15805283,0.03134124,-0.13207932,-0.21625379,-0.0644501
0.39086232,0.030687671,-0.18897459,0.048218425,0.13901111,-0.0017578288,-0.13305655,-0.23333046,-0.12917796
0.31629953,-0.047774237,-0.0911292,-0.010584689,0.14167953,-0.1498063,-0.19438769,-0.11150194,0.042416286
0.29749325,-0.018547809,-0.074076004,-0.17508209,0.3154704,-0.22424689,-0.26046297,0.07364688,0.083498344
0.42286372,0.0006786554,-0.07472299,-0.5062795,0.5093301,-0.37363717,-0.42345688,0.121805824,0.13573189
0.58197707,0.107083715,0.13074563,-0.7004651,0.73152524,-0.5298648,-0.5491502,0.09397631,0.0073251966
0.6923954,0.16544479,0.15176493,-0.8085204,0.999,-0.76195,-0.6079426,-0.007825124,0.07696332
0.5959227,0.18005556,0.12862055,-0.8313246,0.999,-0.8995889,-0.58270866,-0.017709415,-0.034398388
0.68699205,0.2244152,-0.0074297055,-0.70617807,0.89171195,-0.99505246,-0.5970172,-0.00959512,0.068102844
0.51898426,0.032854103,-0.0015841271,-0.5175153,0.7183956,-0.999,-0.4352456,0.027422097,0.003970256
0.423765,0.032073326,-0.0795043,-0.47929975,0.61948,-0.999,-0.3382996,0.022715392,0.045233082
0.22091877,0.00926176,-0.18425119,-0.3207767,0.296324,-0.9571196,-0.074350215,-0.00089423254,-0.0027249123
-0.0021682666,-0.009020937,-0.13115758,-0.1478457,0.11403779,-0.7800263,0.042024113,0.0075265714,-0.037391607
-0.18990718,0.0617473,-0.075054035,-0.11953807,0.05522051,-0.5085377,0.16871683,-0.05680119,-0.022878354
-0.26094654,-0.034159824,-0.1201308,-0.17884395,0.014650848,-0.27436468,0.16485691,-0.044362325,-0.018732939
-0.15388958,-0.049239025,-0.15344174,-0.16119492,-0.033528265,-0.14252447,0.11743471,-0.025129693,0.048365757
-0.26223654,-0.0010125961,-0.051490083,-0.11093892,0.065485366,0.026184896,0.1299733,0.037457306,0.050668467
-0.26715562,0.035166167,-0.04504825,-0.20195025,-0.0781792,0.122443676,0.02156369,0.011101756,0.0598967
-0.30900177,0.050879803,-0.08680509,-0.2748669,-0.0030519078,0.22328638,0.106874056,0.037901826,0.029096808
-0.25497916,0.05850346,-0.093390755,-0.19765945,0.0016731303,0.3335374,0.019851608,-0.060198463,-0.021197645
-0.36408776,0.065320864,-0.098069824,-0.21462834,0.017881203,0.31545794,0.04619727,0.04843192,-0.009586758
-0.396448,0.032787383,0.013058645,-0.22323869,0.062165875,0.31617472,0.022417795,0.054908954,0.05089647
-0.45671624,0.07088331,-0.11350733,-0.15298632,0.02061896,0.39289513,-0.026668966,-0.033414025,-0.002493618
-0.4517314,0.0104595525,-0.04127207,-0.1503953,0.059172872,0.42522243,0.0756571,-0.060372815,-0.0476256
-0.5477391,-0.047202542,-0.02821451,-0.112253696,0.041628104,0.4482477,0.044088896,-0.05630758,0.04292259
-0.5108079,0.003842201,-0.028983729,-0.09247181,0.015987134,0.4133528,-0.014511621,-0.0027858722,-0.018552432
-0.5869599,-0.02267596,-0.04314485,0.041029107,0.031889096,0.42252856,0.030287232,-0.1436176,-0.11602282
-0.43918252,-0.024729865,-0.041705683,-0.011710641,-0.08927788,0.397414,0.080161266,-0.18716161,-0.18133041
-0.36725205,-0.060753077,-0.20798674,-0.050024528,-0.13130023,0.3256978,0.071807526,-0.20307331,-0.12660244
-0.38363272,-0.03720156,-0.12805001,-0.11705364,-0.16063549,0.42557698,0.022734579,-0.17632271,-0.08490359
-0.39140254,-0.0023457122,-0.3986266,-0.20396255,-0.2504641,0.2761712,0.044043113,-0.15875432,-0.17379776
-0.28157863,-0.03649706,-0.43172336,-0.26487744,-0.27871373,0.4041684,-0.044828244,-0.17330664,-0.12154616
-0.4356372,-0.009622559,-0.51577324,-0.2975544,-0.5181084,0.4587865,0.13477945,-0.11520273,-0.14211479
-0.5437673,-0.07182617,-0.5514952,-0.25741774,-0.7277147,0.5118266,0.14237924,-0.14183584,-0.13465302
-0.70463276,-0.0067432276,-0.52453196,-0.016743205,-0.8269363,0.4731033,0.16271475,-0.108754955,-0.1456078
-0.8897132,-0.026684199,-0.58731425,0.06068006,-0.999,0.34174868,0.38678455,-0.16496982,-0.14646696
-0.9550428,-0.040935162,-0.72820526,0.2436516,-0.999,0.21776135,0.5400502,-0.12278139,-0.1426728
-0.999,0.029472131,-0.63676333,0.5367388,-0.999,0.20232077,0.59188247,-0.18536943,-0.1464687
-0.999,-0.07257697,-0.69952756,0.71152997,-0.999,0.037102267,0.5782411,-0.11052932,-0.11805142
-0.999,-0.041444384,-0.52481097,0.84290075,-0.999,-0.07012569,0.46526223,-0.087629974,-0.11284907
-0.999,-0.0031400023,-0.35557818,0.9019672,-0.999,-0.08692966,0.427694,-0.17401809,-0.17341632
-0.999,-0.033799283,-0.3494814,0.93591493,-0.99115044,-0.2604012,0.39857146,-0.09154413,-0.09710872
-0.999,0.01690421,-0.25891843,0.999,-0.70362693,-0.30866793,0.27762654,-0.18637691,-0.12291057
-0.999,-0.019614428,-0.21255456,0.999,-0.5923117,-0.30081794,0.14129381,-0.14011475,-0.21385416
-0.999,-0.03596919,-0.12852655,0.999,-0.4286247,-0.37286,0.13880761,-0.18859187,-0.16113237
-0.999,-0.030117458,-0.063902944,0.999,-0.3411634,-0.4104498,0.07896748,-0.17129242,-0.2038584
-0.9759369,0.0040476075,-0.021413192,0.999,-0.22758284,-0.44267827,0.023543848,-0.07505912,-0.15011625
-0.7678676,0.055126417,0.061611984,0.999,-0.2312164,-0.33655682,-0.045488745,-0.15609515,-0.13550171
-0.5081394,-0.040756777,0.10387201,0.999,-0.18996713,-0.32559982,0.06611799,-0.13445947,-0.13190599
-0.2688549,-0.0042971377,0.0676001,0.76724625,-0.19089653,-0.2807955,0.10646328,-0.010167822,-0.024441462
-0.13824838,-0.06063578,-0.042465802,0.41730154,-0.07361575,-0.09648681,0.11166181,0.10955305,0.06490418
-0.12377295,-0.025928203,-0.092583805,0.1077263,-0.1424948,-0.050908037,0.10239297,0.07568447,0.04526792
0.12410206,-0.06530888,-0.12285319,-0.23179515,0.031732466,0.115679786,0.1190829,0.02268181,0.09996207
0.3149758,0.07314258,-0.22207507,-0.42407683,0.08987181,0.12292782,0.1844931,-0.008913589,0.07842957
0.5054648,0.1388931,-0.21999498,-0.7982063,0.052968565,0.2724722,0.1350258,0.062397644,0.061327092
0.6904683,0.18210028,-0.21346755,-0.9922777,0.0893394,0.21242142,0.1455194,0.06161502,-0.021914314
0.7660324,0.36256692,-0.16364136,-0.999,-0.053665586,0.20224315,0.18007979,0.013378257,-0.03617552
0.9385271,0.4860326,-0.1478269,-0.999,-0.08242272,0.102234006,0.2854721,0.016827688,-0.03579551
0.999,0.49860272,-0.20191,-0.999,-0.10277021,0.12423918,0.17230779,0.048369188,0.032288633
0.999,0.57825017,-0.2088025,-0.999,0.15127395,0.08454486,0.040978596,0.016227627,-0.032185424
0.999,0.5194834,-0.11918295,-0.999,0.162125,-0.07763913,-0.12965766,0.040717218,-0.055954866
0.999,0.5540102,-0.23499265,-0.999,0.30373576,-0.08951443,-0.23943073,-0.045321103,0.022141429
0.999,0.5218093,-0.28116286,-0.999,0.32038888,-0.16641057,-0.38643464,0.02574711,0.015552276
0.999,0.48627138,-0.38559905,-0.999,0.32314375,-0.17598239,-0.45368567,0.006607802,0.04930106
0.999,0.39675984,-0.35526586,-0.999,0.18967353,-0.27777237,-0.45034802,0.049223084,0.057637323
0.999,0.35069758,-0.56230384,-0.999,0.22907817,-0.10609393,-0.47449717,-0.01644143,0.04195563
0.999,0.21365483,-0.6263328,-0.999,0.24633873,-0.10738846,-0.46576145,-0.056097332,-0.009132417
0.999,0.12307445,-0.6945086,-0.999,0.19786702,-0.106508374,-0.45063812,0.02441391,-0.025028724
0.999,0.057650268,-0.70667005,-0.999,0.13953541,0.038517397,-0.5020809,-0.045879308,0.061725687
0.999,-0.08140646,-0.72366273,-0.76775956,0.177922,0.0038605807,-0.5405392,0.006780763,-0.039106086
0.8981332,-0.11655654,-0.7131144,-0.43967012,0.3491306,0.17917451,-0.5170742,-0.012822113,-0.062531166
0.5057334,-0.16591294,-0.8504606,-0.2454649,0.39944285,0.28017643,-0.5168115,-0.04520002,0.057248604
0.17929691,-0.20937409,-0.77678335,-0.2579393,0.46655104,0.37536252,-0.53415334,-0.05391701,-0.0026216698
-0.04429568,-0.08175348,-0.73092425,-0.18971957,0.4420669,0.41394228,-0.49694815,-0.05089826,0.01705069
-0.22418015,-0.20260718,-0.63337135,-0.12754491,0.5285131,0.4465475,-0.5389946,-0.039198305,0.038599227
-0.43521377,-0.1345203,-0.66538924,0.0056645167,0.59816074,0.34669036,-0.5188275,0.0073922602,-0.042899065
-0.4864115,-0.019823255,-0.5475899,0.149183,0.6858805,0.40066245,-0.65366495,-0.009620233,0.014901053
-0.6398202,0.046134677,-0.48433644,0.18527324,0.6760463,0.3980848,-0.616956,-0.03947879,0.036027983
-0.6058144,0.031341206,-0.42908105,0.2690585,0.694798,0.37013608,-0.6692068,-0.02704136,0.034203663
-0.69726205,0.15521966,-0.35874236,0.3162478,0.552493,0.23848294,-0.5655354,0.051446572,-0.02652913
-0.6716288,0.197429,-0.2645601,0.36217323,0.59536594,0.24816208,-0.3670668,0.008510021,0.050458234
-0.74902326,0.25096628,-0.27816567,0.38062707,0.51612747,0.21897812,-0.38560864,0.05645807,-0.0034675996
-0.59554946,0.32079023,-0.17917119,0.53013384,0.48399028,0.16557632,-0.22871913,0.020500373,0.05904445
-0.59133947,0.3114404,-0.1437557,0.54449767,0.42303944,0.16230635,-0.1010325,0.0018641212,0.059106123
-0.5620408,0.35459247,-0.09254426,0.6182722,0.26850447,0.15268883,-0.06953374,-0.0074982517,-0.052142344
-0.39279673,0.26040575,-0.07549265,0.52176434,0.2516603,0.12738638,-0.06741913,-0.06594929,-0.1006535
-0.29640144,0.24026215,-0.07671788,0.53673685,0.29791772,-0.019007787,-0.09509186,-0.13303694,-0.20668988
-0.30267322,0.24036343,-0.120029025,0.4082334,0.27209163,0.10659737,-0.11625268,-0.12980707,-0.072799236
-0.19065595,0.11708567,-0.03973229,0.42460018,0.26711273,-0.005009145,-0.124198735,-0.22524329,-0.20815304
-0.08599111,0.17831244,-0.07406963,0.2933886,0.32675564,0.11304204,-0.10032535,-0.29822,-0.0978107
0.04821206,0.14171009,-0.027898224,0.28861883,0.35373485,0.18595698,-0.17183919,-0.25835493,-0.060247913
0.07652418,0.088789,-0.00827172,0.37010804,0.35859978,0.21285482,-0.08858261,-0.23130402,-0.10347626
0.15978892,0.055702243,-0.116306335,0.35274374,0.34392023,0.28286096,-0.20965084,-0.23506089,-0.16774078
0.23935592,-0.039431967,-0.2194808,0.44888452,0.34199664,0.29725355,-0.08906875,-0.29254004,-0.105243646
0.29051667,-0.00893181,-0.24410161,0.46811327,0.326388,0.15888391,-0.17840353,-0.26864243,-0.0065239994
0.25329816,0.027847093,-0.36145943,0.54169357,0.25071117,0.23893002,-0.16149032,-0.2290761,-0.06913529
0.3577797,-0.012761583,-0.30621997,0.56806564,0.3208248,0.31245956,-0.08021048,-0.21535572,0.019200556
0.40212655,-0.010410699,-0.32821897,0.55323887,0.353513,0.44598606,-0.12236209,-0.24591959,-0.06651508
0.4393121,-0.04180194,-0.42265633,0.6091633,0.35217628,0.57840663,-0.1426954,-0.20581006,-0.043976445
0.43451068,-0.04593082,-0.3633274,0.4609029,0.5204418,0.75074357,-0.21953267,-0.037232198,0.13728634
0.5850296,-0.11614752,-0.37661347,0.14564271,0.12809886,0.92562157,0.007410599,-0.04451455,0.1264941
0.8559099,-0.096885696,-0.3392948,-0.36327386,-0.506963,0.999,0.3447841,-0.06903753,0.15083972
0.8258652,0.0189141,-0.31490305,-0.7887711,-0.9074678,0.6282645,0.5195207,-0.023398759,0.05625367
0.84494895,-0.017737327,-0.32089555,-0.999,-0.999,0.21789481,0.72899,0.02304765,0.01040827
0.73101485,0.008777179,-0.5018917,-0.999,-0.999,-0.095000304,0.88317734,0.02303258,0.0858705
0.6547026,-0.05165939,-0.45028654,-0.999,-0.999,-0.13013312,0.8055078,-0.04923304,0.069421686
0.3618335,0.013565283,-0.48845437,-0.999,-0.999,-0.13217224,0.51252156,-0.011417145,0.035709843
0.23221958,0.026205352,-0.6132416,-0.999,-0.999,-0.029171797,0.13606958,-0.046755515,0.005289083
-0.13657616,0.040077932,-0.6606383,-0.999,-0.57997143,-0.009321447,-0.076575376,-0.055078495,0.017810619
-0.26851323,-0.03753525,-0.6303255,-0.6951807,-0.07680685,0.121234186,-0.36263514,0.009926384,0.0021144915
